text,pred
Returned laptop for a 3rd repair and it came back with previous problems fixed (except for speaker grill) but the unit started locking up during use and eventually would not operate at all.,"[('repair', None), ('returned laptop', None)]"
"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.","[('macosx', None)]"
"Love the graphics, awesome programs (including Garageband), and really cool default background.","[('default background', None), ('garageband', None), ('programs', None), ('graphics', None)]"
"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.","[('cant', None), ('money', None), ('screen', None), ('island', None), ('mouse', None), ('keyboard', None), ('mac', None)]"
I am taking back today.,[]
"My parents bought it for me as a graduation gift, and i'm totally (almost kind of maybe definitely) obsessed with it.",[]
The MacBook is way too overpriced for something so simple and chaotic.,"[('macbook', None)]"
"-Complied to their protocol, called number, made ""case"", got an email address to send complaint.","[('number', None)]"
The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,"[('learning curve', None)]"
It quit working within a weeks time.,[]
but after i got used to it i love it.,[]
"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).","[('spreadsheets', None), ('microsoft office', None), ('presentations', None), ('word processing', None)]"
"  After 4 days, being denied 6 times and told off once, I managed to get through and was able to send them a scanned copy of the receipt.","[('copy', None)]"
"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.","[('change', None), ('mac', None), ('pc', None)]"
When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,[]
It also came with a built it web cam which is great because I can see an communicate with my family members back home.,"[('web cam', None), ('family members', None)]"
Good monitor and performed well.,"[('monitor', None)]"
They are closed at 9pm eastern.,"[('pm', None)]"
"In those three years, I've had a couple of minor problems and both were resolved by Apple quickly and easily.","[('couple', None)]"
"Although my model was listed as recalled, HP denied my claim.",[]
It was secure and easy to navigate.,[]
"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.","[('line', None), ('graphics cards', None)]"
The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,"[('player', None), ('hdtv', None)]"
I am loyal to Apple.,"[('apple', None)]"
They are by far the easiest systems to actually learn about computers with.,"[('computers', None)]"
I will be patient for few months.,[]
this apple navigates you thru the unexplored world of the internet.,"[('internet', None), ('world', None)]"
This was purchased for my daughter and I was pleasantly surprised.,[]
Finally set the unit back to HP after a month of hell.,"[('unit', None), ('hp', None)]"
"I couldn't afford a new mac, so I bought a PC instead.","[('mac', None)]"
"The video card is great for media, and above average for gaming, but not a gamers first choice.","[('video card', None), ('media', None)]"
It was always getting froze up.,[]
"my information was all lost (my fault, I know, but I never thought I would need to back up my information on a brand new Mac, the paragon of all computers!","[('mac', None)]"
But no one could tell me when my part would be shipped nor could they tell me where to buy it ON THEIR WEBSITE!!!,"[('website', None), ('one', None)]"
I got the blue screen of death the first month I got it.,"[('screen', None)]"
This is the third MacBook Pro in our family.,"[('macbook pro', None), ('family', None)]"
Apple continues to shine and provide a much more enjoyable computer experience!,"[('computer experience', None), ('apple', None)]"
"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.","[('dv4', None)]"
"Apparently there is a manufacturing defect, something with the amount of thermal paste.","[('manufacturing defect', None), ('amount', None)]"
Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,"[('point', None), ('internals', None), ('claims', None), ('pcs', None), ('mac laptops', None)]"
Took several hours with customer support before I could even start the PC out of the box.,"[('customer support', None), ('pc', None), ('box', None)]"
Asus facial recognition doesn't work and windows logon isn't either.,"[('recognition', None)]"
Windows Vista makes this computer almost unusable for online service.,"[('service', None), ('windows vista', None), ('computer', None)]"
"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.","[('dvds', None)]"
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,"[('scale', None), ('keyboard', None), ('webcam', None)]"
Can listen to my music and watch my videos with ease and with a great display.,"[('music', None), ('display', None), ('videos', None)]"
"Otherwise, all other features are a 1","[('features', None)]"
"So in late March, early April 2009 I was without it again for a couple weeks while I had online courses I had to complete and my fiance was in Afghanistan and web conferencing was the best communication method we had.","[('courses', None), ('march', None), ('april', None)]"
The performance is awesome.,"[('performance', None)]"
I pondered very long over this decision.,[]
This thing sucks!,[]
I Love my new computer!,"[('computer', None)]"
"Okay, let's just start out by saying I am in no way a computer techy.","[('computer', None)]"
It was a Waste of money from day one!,[]
I'm new - just switched from years of PC frustration.,[]
So I got another netbook which I love!,[]
