text,labs
it was a tough choice.,"[('choice', None)]"
Every driver on the drivers/applications DVD is everything you will need for a reload.,"[('reload', None)]"
  They sent it off and within 2 weeks I had it back good as new.,[]
The Awesomest of the awesomest.,[]
"One, owning a mac is essentially a full production studio (in the case of a mac book a portable version).","[('version', None), ('case', None)]"
I would like to tell you about the best laptop I just got from Mac.,"[('laptop', None)]"
"I'm glad it waited, this one is great.","[('one', None)]"
I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.,"[('computer', None), ('new box', None)]"
"(For those old enough to remember, it is similar to Beta versus VHS.","[('beta', None), ('vhs', None)]"
It's also fairly easy to use the Operating System.,"[('operating system', None)]"
"But, I would recommend this product.","[('product', None)]"
"I know that ASUS is known for making motherboards, but this is the worst computer experience that I have ever had.",[]
"If so, you may be having similar problems.","[('similar problems', None)]"
"Some days it's just blurry, some days it appears that it's raining on my nice desktop background of a lake and mountains.","[('desktop background', None), ('lake', None), ('mountains', None)]"
This is a great machine!,"[('machine', None)]"
This is my first personal Satellite purchase but had very good experience through previous Satellite work issued laptops.,"[('experience', None), ('previous satellite work', None), ('first personal satellite purchase', None)]"
We figure that after everything HIS pc actually ended up costing $350 more than my original Mac.,"[('pc', None), ('original mac', None)]"
So having the AC plug go out on me and get lose or I could actually here it inside my computer on two of the three times is not good.,"[('computer', None), ('ac plug', None)]"
Peformance is good for the price.,"[('price', None), ('peformance', None)]"
The computer is currently in West Verginia doe to the method of shipping choosen by Toshiba.,"[('computer', None), ('method', None)]"
I can see why the have soooo much money.,"[('money', None)]"
I'M REALLY FRUSTRATED BY THIS EXPERIENCE.,"[('experience', None)]"
And Toshiba is totally unconcerned.,"[('toshiba', None)]"
Summary: HP knew they were shipping out bad BIOS and did nothing proactive to resolve it.,"[('bios', None), ('nothing', None)]"
"And in 6 months, there have been no freezing up and no blue, purple, black or any other type of screen.",[]
I had 3 months when the ports started going out.,[]
think i would spend little extra to get a better made laptop.,"[('laptop', None)]"
"The improvements to the OS have been relatively gradual, but substantive.","[('os', None)]"
I'll wait and save up for a new one.,"[('new one', None)]"
This laptop does everything I need it to very well.,[]
They are not.,[]
"It makes sorting out all those photos on my digital camera a breeze, and organizing them by place, time taken, or sending them to an online print shop, or uploading them to Flickr or Facebook etc, is not hard at all.","[('photos', None), ('digital camera', None), ('online print shop', None), ('uploading', None)]"
Its been a year and am still waiting to see what there going to do about my laptop.,"[('laptop', None)]"
I bought it to use in college and it is perfect.,"[('college', None)]"
It is super easy to use.,[]
Many of my classmates computers hard drives crashed.,"[('classmates computers hard drives', None)]"
Ease of use is just one of the benefits I love about my Mac.,"[('use', None)]"
"I wouldn't play a first-person shooter with this, mind, but if you wanted to run MS Office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, I'd highly recommend checking this out.","[('ms office', None), ('person shooter', None), ('video', None), ('music store', None), ('netbook', None)]"
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.","[('macbook pro', None), ('price', None), ('budget', None), ('shipping', None), ('tax', None), ('product', None)]"
"It took me a while top get away from the land of PCs, but now that I have, I can't see myself going back to it.","[('land', None), ('while', None)]"
They discovered the manufacturer's defect and sent it in for repair.,[]
The sheer power and flexibility makes the MacBook Pro a must have for any techie!,"[('techie', None), ('sheer power', None), ('macbook pro', None)]"
LOVE IT LOVE IT LOVE IT!,[]
The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV.,"[('tv', None)]"
The speakers on it are useless too.,"[('speakers', None)]"
You may soon mistake my digitus medius as a lively pogo stick.,"[('digitus medius', None), ('pogo stick', None)]"
This is not Best Buy's fault.,[]
I had meant to purchase the NB205 and bought this one by accident (long story).,"[('long story', None), ('nb205', None)]"
"Most of my papers could not be saved and when they could be, half the time, the papers were then erased.",[]
I've had my MacBook Pro for three years now and still love it!,[]
Battery is lasting about 6 hours as I am surfing the web on Sundays while checking football scores and watching funny Youtube videos.,"[('youtube videos', None), ('football scores', None)]"
"Exactly that, users.",[]
Iphoto is great for adding pictures right to facebook and other social networking sites.,"[('facebook', None), ('other social networking sites', None), ('pictures', None), ('iphoto', None)]"
I have recommended this laptop to everyone I know who is buying one.,[]
they will not let you down.,[]
"Almost 4 years ago I bought what was then the current, up to date HP Pavilion--If I recall correctly, it was the dv 1300 t.","[('date hp pavilion', None)]"
