text,labs,set_similarity,labs_similarity
"Honestly, I spent more time waiting for it to unfreeze then actually doing what I got on there for!",[],0.09847123175859451,0.0889735
This a starter notebook.,[],0.46468397974967957,0.44667992
No I am generous calling it slow.,[],0.16183140873908997,0.17506698
The downside to this netbook is pretty much the same for any netbook: screen size is not something I'd stare at for the entire 10-11 hours of battery life five days a week.,"[('screen size', '81', '70', 'neutral'), ('battery life', '154', '142', 'neutral')]",0.23961418867111206,0.2325421
The graphics are great.,"[('graphics', '12', '4', 'positive')]",0.32497453689575195,0.31008354
"All-in-all, I would definitely recommend this product for nearly everyone.",[],0.19404709339141846,0.2042416
in 5 months the connect quality got worse and worse.,"[('connect quality', '31', '16', 'negative')]",0.224641352891922,0.2060881
"The big screen allows you to enjoy watching movies , pictures and etc!","[('screen', '14', '8', 'positive')]",0.27045881748199463,0.27245668
"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.","[('headphone', '13', '4', 'negative'), ('mic jack', '26', '18', 'negative'), ('touch-pad', '52', '43', 'neutral'), ('touch-pad', '73', '64', 'negative'), ('headphones', '107', '97', 'negative'), ('mic', '111', '108', 'negative')]",0.15381982922554016,0.12973878
For the [$] price (special offer) this is a great laptop.,"[('price', '17', '12', 'positive')]",0.40914812684059143,0.40554234
"I have had at least eight Toshiba laptops, and they have been outstanding, including this one.",[],0.2604256570339203,0.24472114
"I called back to ensure that received it, they had.",[],0.08905744552612305,0.07086551
the manufacturer's warranty only covers replacement/repair of parts.,"[('warranty', '27', '19', 'negative')]",0.12038926780223846,0.12241617
What I'd like is for the laptop to run well without having to purchase additional memory.,"[('memory', '88', '82', 'negative'), ('run', '38', '35', 'neutral')]",0.27936112880706787,0.26053774
"If you can afford a new laptop, and are in the market for one, of course, then definitely go for this.",[],0.2562812864780426,0.23555662
Got the computer back a month later and it was still broken sent it out again and they repaired it.,[],0.345040887594223,0.30808684
It works exactly like it did the day I took it out of the box.,"[('works', '8', '3', 'positive')]",0.10333915054798126,0.07874921
"Now, the next issue I had freaked me out.",[],0.12747856974601746,0.12648468
i love ths notebook.,[],0.3202997148036957,0.30838025
"It is fast booting up , shutting down, and connection with the internet.","[('connection with the internet', '71', '43', 'positive'), ('booting up', '21', '11', 'positive'), ('shutting down', '37', '24', 'positive')]",0.3850666880607605,0.37109482
The battery life is great.,"[('battery life', '16', '4', 'positive')]",0.17800398170948029,0.2163755
This is not a serious gaming laptop or a serious media machine;,"[('gaming', '28', '22', 'negative')]",0.4334823191165924,0.4194752
"Even if Apple replaces whatever needs replacing I wonder if, since I seem to be doubling the amount of time I get out of it each time it's ""like new,"" I might have 8 months next time.",[],0.2352696806192398,0.21875504
I got this laptop on Black Friday.,[],0.3458212614059448,0.332652
  They replaced my hard drive as well as my mother board.,"[('hard drive', '29', '19', 'neutral'), ('mother board', '56', '44', 'neutral')]",0.367317795753479,0.34416947
I fell in love with it.,[],0.29035869240760803,0.2764203
"It was just one problem after another for me, and that's reason we had forked out so much money was so we wouldn't have anything to worry about.",[],0.020475411787629128,0.027964968
There is nothing to complain about the system.,"[('system', '45', '39', 'positive')]",0.1339145302772522,0.12833722
and it comes with the new OSX that comes with new features that makes the use more easy.,"[('OSX', '29', '26', 'positive'), ('features', '58', '50', 'positive'), ('use', '77', '74', 'positive')]",0.3232613801956177,0.28206104
Maybe not the cutting edge (Satellite L455D) but it is a workhorse.,[],0.19514939188957214,0.16465652
But the Macbook is the best!,[],0.3551981449127197,0.32202765
"Now the screen is going darker, darker, darker.","[('screen', '14', '8', 'negative')]",0.30835819244384766,0.29843727
EITHER THE COMPUTER IS TOO SLOW TO DETECT THE KEYS TYPED (THIS IS UNLIKELY AS I AM A SLOW TYPIST) OR THE KEYBOARD SIMPLY DOES NOT DETECT THE KEYS BEING TYPED.,"[('KEYS', '50', '46', 'negative'), ('KEYBOARD', '113', '105', 'negative'), ('KEYS', '145', '141', 'negative')]",0.09017077088356018,0.10870641
I got the black MacBook two years ago and have never regretted it.,[],0.30187058448791504,0.28948918
As a graphic arts a retired instructor I still love to play with the graphic with photos and clip art .....,[],0.24514369666576385,0.23481765
My wife also has problems with her Asus - different model.,[],0.24315015971660614,0.22627093
"Features such as the Dashboard (allows you to view frequently used tools like a calculator, weather forecast, movie times, calendar, computer post its etc.","[('Features', '8', '0', 'neutral'), ('Dashboard', '30', '21', 'neutral')]",0.31774115562438965,0.29766366
This computer is the ideal college companion.,[],0.42003917694091797,0.3830982
Both computers started acting extremely slow within the first year of owning them.,[],0.3024633824825287,0.2996302
The MacBook Pro is very sturdy and versatile.,[],0.2725108563899994,0.24849191
when i called to have another one shipped or to get my money back they said the return policy is 23 twenty three days from the date of purchase.,"[('return policy', '93', '80', 'negative')]",0.07851473242044449,0.06798401
"BOUGHT FROM WAL-MART, I BELIEVE THAT THIS LAPTOP WAS A REPAIRED ITEM.",[],0.3479144275188446,0.33445686
Couldnt not use it.,[],0.37670260667800903,0.37628713
"  I sent it back and found this time that the battery was faulty, so I got a new one and some other fixes they found.","[('battery', '53', '46', 'negative')]",0.11179401725530624,0.11470436
I swear they design these things to go to crap after a year so you are stuck and have to buy a new one.,[],0.34065043926239014,0.30442196
Great pick for portability and affordability.,"[('portability', '26', '15', 'positive'), ('affordability', '44', '31', 'positive')]",0.28994059562683105,0.27205965
"It's fast, it's easy easy easy to set up, easy to hook to my wireless network.","[('set up', '40', '34', 'positive'), ('hook to my wireless network', '77', '50', 'positive')]",0.17204195261001587,0.17611307
"I previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (If I am not mistaken) and it had major heating issues.","[('aluminum style', '74', '60', 'positive'), ('specs', '51', '46', 'positive'), ('nvidia 9800', '99', '88', 'neutral')]",0.19999347627162933,0.18089622
They didn't even try to assist me or even offer a replacement.,[],0.24317501485347748,0.21856934
We used PC products - it seemed simpler to continue with the same thing.,[],0.3634198009967804,0.32461065
The people there just changed for me on the spot and I got a new arm piece and they didn't even request for a receipt.,"[('arm piece', '74', '65', 'positive')]",0.11111383885145187,0.096741155
"I love my Samsung TV and Galaxy S smartphone, but this Netbook was a very poor computer.",[],0.39586353302001953,0.36735156
I made a perfect decision when I bought the Toshiba!,[],0.3300136923789978,0.30818054
I take it everywhere with me because it's so easy to carry.,"[('carry', '58', '53', 'positive')]",0.06336165964603424,0.06585561
The only thing is that the battery won't last more than 1/2 an hour.,"[('battery', '34', '27', 'negative')]",0.11483761668205261,0.1190884
It still heats up like mad and I am unable to use it with the computer directly on my lap for more than five to ten minutes at a time.,[],0.17016948759555817,0.16413142
The first fell apart right after the 1-year-warranty.,"[('1-year-warranty', '52', '37', 'neutral')]",0.26858437061309814,0.25577402
I am finding my way around this laptop better than my last one.,[],0.38385140895843506,0.35356432
"  They told me it was my loss even though it was the computer, not  what I've done.",[],0.2959717810153961,0.27236637
I would Highly recommend this MacBook.,[],0.37989872694015503,0.34236646
"About 2 months ago i bought the 2011 macbook pro, which was an upgrade from my 2010 macbook pro.",[],0.27544212341308594,0.25825122
"Let's just get this out of the way, I love Apple!",[],0.2736065089702606,0.2508844
Oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all I use the old word processer which works good.,"[('word', '18', '14', 'conflict'), ('word processer', '254', '240', 'positive')]",0.2963617146015167,0.28338277
The keyboard has a wonderful nature feel.,"[('keyboard', '12', '4', 'positive')]",0.29714956879615784,0.2879455
"They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.","[('battery', '70', '63', 'neutral'), ('hard disk', '85', '76', 'neutral')]",0.29529690742492676,0.29004198
"*4 weeks after giving the computer for repair*-Annoyed at MacHouse Amsterdam, decided to send complaint email to Apple.",[],0.3268652558326721,0.30992734
"While there are occasions that my computer will freeze or will need to be manually shut down, this occurs far less frequently than on PC computers and laptops that I've used.",[],0.1572127789258957,0.1579527
