text,labs
"that's very possible, but since they don't make windows xp drivers for the sound card in this machine, i was stuck until windows 7 came out.","[('sound card', None), ('windows xp', None), ('windows xp drivers', None)]"
"i'ts nice to have the higher-end laptops, but this fits my budget and the features i need.","[(""i'ts"", None), ('laptops', None), ('features', None), ('end laptops', None)]"
"it is, however, very heavy.",[]
"was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.","[('model', None), ('motherboard', None)]"
"well, i started using google chrome, which is a little better, but it freezes too sometimes.","[('freezes', None), ('chrome', None)]"
"also the speakers are not very loud, but it is a netbook.","[('netbook', None), ('speakers', None)]"
love this laptop wonderful price for what you get!,"[('laptop', None), ('price', None)]"
"but, at the same time they (the company) would not and could not do anything about my problem.","[('anything', None), ('same time', None), ('company', None), ('problem', None)]"
just a black screen!,"[('black', None), ('screen', None)]"
all you have to do is turn it on and it works.,[]
a key contributor that led me to mac is the art aspect.,"[('mac', None), ('art', None), ('art aspect', None), ('key contributor', None)]"
"eventually my battery wouldn't charge, so unless i had it plugged in it wouldn't even power on.","[('battery', None), ('power', None)]"
recently there are a few incidents that annoy the hell out of me.,"[('incidents', None), ('hell', None), ('few incidents', None)]"
save your money and go for a better device.,"[('device', None), ('money', None)]"
"i have been a pc user since middle school, but in my mid twenties i decided to convert to the dark side, or should i say the brighter side of life.","[('side', None), ('brighter side', None), ('middle school', None), ('pc user', None), ('pc', None), ('mid twenties', None)]"
"purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.","[('e-mail', None), ('everyday laptop', None)]"
without having to have extra equipment and/or complicated routes to take to be able to do so.,"[('equipment', None), ('routes', None), ('extra equipment', None)]"
my first problem was with the pre-loaded norton firewall/security program.,"[('first problem', None), ('security program', None), ('pre-loaded norton firewall/security program', None)]"
"i had a usb connect but, i can't use it because it is not compatible.","[('usb', None)]"
"accordingly, i have decided to never purchase another hp product (my five year old compaq) lasted 5-years before the hard drive crashed.","[('drive', None), ('hp', None)]"
i ordered four d620 laptops.,"[('order', None), ('d620 laptops', None)]"
"i know that everyone thinks macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that best buy offers).","[('initial expense', None), ('macs', None), ('expense', None), ('penny', None)]"
"i saw this one, and i have the most difficult time trying to use them, they've made great dust collectors, i hate putting this computer down","[('time', None), ('computer', None), ('dust collectors', None), ('collectors', None)]"
"i am not going to sit here and complain about it not having a cd drive and what not because it is a netbook, it is made to be compact and if you want all the other stuff get a laptop.","[('other stuff', None), ('netbook', None), ('laptop', None), ('cd drive', None)]"
i love the multi-touch trackpad.,"[('multi-touch trackpad', None)]"
i was psyched.,"[('psyched', None), ('food', None)]"
i absolutely love my mac!,"[('mac', None)]"
from the second you open the box you will fall in love with this computer!,"[('box', None), ('computer', None)]"
hp is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,"[('warranties', None), ('extended warranties', None), ('netbook', None), ('new', None), ('hp', None)]"
it would not let me connect to my wifi system where i lived.,"[('w', None), ('wifi system', None), ('wifi', None)]"
"not too much ""junk"" software to remove.","[('software', None), ('remove', None)]"
system is loosing about 20% of performance because of that.,"[('system', None), ('performance', None)]"
"it is easy to use, good quality and good price.","[('quality', None), ('price', None)]"
"the difference in the apple keyboard from a pc's keyboard took a bit of tim to get used to, but overall it's worth it!","[('pc', None), ('apple keyboard', None), ('difference', None)]"
it is also extremely pleasing to the eyes without looking too much like an alienware gaming machine.,"[('machine', None), ('eyes', None), ('alienware', None)]"
the extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,"[('menu', None), ('purchase', None), ('extended warranty', None)]"
"only issue is that it is a little slow, and i'm fixing that by adding more ram.","[('ram', None)]"
it is easily portable and i take it everywhere i go and might require internet access.,"[('internet', None), ('take', None), ('internet access', None)]"
"if i have a few hundred dollars to spare, i'd buy the pro line though, the 2.53 and 2.66 ghz model.","[('ghz', None), ('ghz model', None), ('pro line', None), ('line', None)]"
"but enough about that, i am an apple convert for life.","[('apple convert', None), ('apple', None), ('life', None)]"
i love it and will probably get another one when this goes to the laptop in the sky!!,"[('sky', None), ('one', None)]"
"but, mac makes the switch from pc to mac easy.","[('mac', None), ('pc', None), ('switch', None)]"
another issue i have with it is the battery.,"[('battery', None)]"
"help, help, other than that gets a great little wonder.","[('wait', None), ('wonder', None)]"
now i know!,"[('i', None), ('a', None)]"
"after 2 months of complaints, asus finally sent the right power supply to my techies.","[('asus', None), ('power supply', None)]"
"that included the extra sony sonic stage software, the speakers and the subwoofer i got (that was worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the docking port.","[('bluetooth mouse', None), ('speakers', None), ('extended life battery', None), ('docking port', None), ('extra sony sonic stage software', None), ('sonic stage software', None), ('money', None), ('computer', None), ('subwoofer', None)]"
