text,labs
learning all of the keyboard shortcuts only took a few minutes to get used to as some of the shortcuts are the same on windows machines.,"[('windows machines', None)]"
little short on ram but you get what you pay for.,"[('ram', None)]"
"it didn't come with any software installed outside of windows media, but for the price, i was very pleased with the condition and the overall product.","[('product', None), ('condition', None), ('price', None), ('software', None)]"
"then, one month after the warranty expired, the replacement charger went.","[('replacement charger', None)]"
"i love a ""pc"" but i was ready for a change and tired of the windows system.","[('windows system', None), ('change', None)]"
"your cursor will end up all over the freaking place,,,it's not uncommon for me to accidentally delete words, sentences, paragraphs because of this mousepad.","[('mousepad', None), ('cursor', None), ('sentences', None), ('place', None), ('words', None)]"
"other installed features, such as certain printer software, are also most attractive.","[('features', None), ('printer software', None)]"
i normally dont participate in reviews/surveys but this laptop has not given me any problems and hope to share my thoughts...,"[('laptop', None), ('reviews', None), ('surveys', None), ('thoughts', None)]"
"i work in film editing and post production, so i need a laptop that not only has power, but memory and speed as well.","[('memory', None), ('speed', None), ('power', None)]"
"at first when i got this product, i loved it.","[('product', None)]"
i think this computer is super lame.,"[('computer', None)]"
"even doing so, the hinge may just be slightly tightened only.","[('hinge', None)]"
"company provides ups shipping, fast, great!","[('shipping', None), ('ups shipping', None)]"
"it is easy to use, has great screen quality, and every so light weight.","[('screen quality', None), ('weight', None), ('use', None)]"
"great product, very easy to use and great graphics.","[('use', None), ('product', None), ('graphics', None)]"
believe me apple has a reputation.,"[('apple', None)]"
the ilife software that comes with the computer is so simple to use and produces a great finished product.,"[('ilife software', None), ('ilife', None), ('product', None)]"
the built-in webcam is great for skype and similar video-chat services.,"[('built-in webcam', None), ('chat services', None), ('skype', None)]"
the shop will definitely push the problem to the service center.,"[('service center', None), ('shop', None)]"
"pc users work in word, while mac users work in pages.","[('pc users', None)]"
the perfect notebook...,"[('notebook', None)]"
"this laptop looks great on the surface: 17"" inch screen, good price-point, nice appearance, boots up quickly, runs fast etc.","[('price-point', None), ('laptop', None), ('look', None), ('appearance', None)]"
"the apple systems are over priced luxurys that arn't worth what they are being charged for, this model's specifications are far from being impressive and they only thing you get out of this is the apple name.","[('apple systems', None), ('specifications', None)]"
my mac laptop is fabulous in both areas.,"[('mac laptop', None), ('areas', None)]"
pros: the macbook pro notebook has a large battery life and you wont have to worry to charge your laptop every five hours or so.,"[('laptop', None), ('battery life', None), ('notebook', None)]"
i highly recommend this product!,"[('product', None)]"
disappointing for such a lovely screen and at a reasonable price,"[('screen', None), ('price', None)]"
the only bad thing about it is they give you the worst batteries possible.,"[('batteries', None)]"
good price.,"[('price', None)]"
i wanted to spend around $700 to $800 so i was directed to a nice looking hp laptop.,"[('hp laptop', None)]"
the speed is fine.,"[('speed', None)]"
hmmm - that high failure rate sure isn't reflected in the retail price.,"[('failure rate', None), ('price', None)]"
"while lacking some of the functions of the other versions, this was very acceptable for the uses planned for this computer.","[('functions', None), ('versions', None), ('uses', None)]"
"also, i have had alot of trouble with the keys sticking and will not type correctly.","[('keys', None)]"
it is by far one of the greatest investments i have ever made.,"[('investments', None)]"
if you are a pc user looking to convert i would highly recommend it!,"[('pc user', None)]"
excellent led monitor and well equipped.,"[('led monitor', None)]"
"without a doubt, the *design* of this laptop is fantastic.","[('design', None), ('laptop', None)]"
i couldn't believe how long the battery lasted on a single charge.,"[('battery', None), ('charge', None)]"
i've had my macbook pro since august 2009.,"[('macbook', None)]"
"this is the first time that i tried and owning a netbook although i have used 3 different laptops in the past 10 years, i find not much difference except of course for the screen size.","[('screen size', None), ('time', None), ('laptops', None), ('difference', None), ('course', None)]"
but the biggest pain is that tech support is not available 24/7.,"[('tech support', None)]"
"needless to say, not to happy with the product.","[('product', None)]"
"still, this laptop is perfect for all day use at school and work.","[('laptop', None), ('use', None)]"
the internet can be an scary place its up to you on what you do with it.,"[('internet', None)]"
the backlit keys are wonderful when you are working in the dark.,"[('backlit keys', None)]"
i would say if you want to buy one of these machines be careful.,"[('machines', None)]"
"everything about the mac is not only visually appealing, but very easy to use.","[('mac', None), ('use', None)]"
the macbooks worth every penny.,"[('macbooks', None), ('penny', None)]"
i did not have to call the support line at all.,"[('support line', None)]"
the laptop is outstanding in all aspects except that it has the windows 7 starter and not the full windows 7.,"[('windows 7', None), ('laptop', None), ('aspects', None)]"
